id,date,price,bedrooms,bathrooms,sqft_living,floors
2225059240,"October 28, 2014",935000.0,5,2.5,3150,1.0
4397650160,"September 22, 2014",848000.0,3,3.5,3010,2.0
3629860060,"March 12, 2015",827500.0,5,4.25,3920,2.0
518500700,"May 07, 2014",630000.0,2,2.25,2550,1.0
1974300060,"September 23, 2014",570000.0,4,2.75,3140,1.0
5152980070,"January 02, 2015",514500.0,4,2.5,2990,1.0
7203100550,"June 25, 2014",660000.0,3,2.75,2210,2.0
2782100260,"March 03, 2015",647000.0,4,2.5,2390,2.0
2719100240,"May 19, 2014",850000.0,4,3.5,2640,2.0
4305200070,"September 22, 2014",561000.0,3,2.25,1640,2.0
7504020400,"January 27, 2015",615000.0,4,2.25,2360,1.0
8682292190,"December 15, 2014",850000.0,2,2.75,2700,1.0
1972202505,"July 29, 2014",543000.0,3,2.5,1540,3.0
3904990260,"July 24, 2014",545800.0,4,2.5,1980,2.0
4375700055,"June 27, 2014",500000.0,2,1.5,1520,1.0
207500012,"May 05, 2014",855000.0,4,2.75,2600,1.0
2207500200,"September 15, 2014",615000.0,3,1.75,1920,1.0
3260200200,"October 30, 2014",580000.0,3,2.25,1670,1.0
1853080640,"May 14, 2014",966000.0,5,4.5,3810,2.0
9294300070,"May 02, 2014",650000.0,4,2.0,1820,1.5
6669200370,"June 26, 2014",815000.0,3,2.0,2270,1.0
2025079037,"October 01, 2014",510000.0,3,2.25,2750,2.0
258500059,"July 21, 2014",760000.0,3,2.5,2050,1.0
1377800135,"April 02, 2015",676000.0,3,2.0,1730,2.5
3179101070,"June 30, 2014",880000.0,4,2.75,3220,1.5
2450000320,"May 23, 2014",607000.0,3,1.0,1230,1.0
524059208,"February 20, 2015",650000.0,4,1.75,1900,1.0
1523069128,"March 31, 2015",625000.0,5,2.75,2910,1.0
5701700640,"July 29, 2014",849000.0,3,3.0,2960,2.0
3629860160,"October 28, 2014",825000.0,3,2.5,3760,2.0
2877102180,"August 29, 2014",505000.0,2,1.0,1020,1.0
3575301550,"April 07, 2015",560000.0,3,2.75,1620,1.0
1829300260,"November 13, 2014",765000.0,4,2.5,3360,2.0
6071000030,"July 22, 2014",610000.0,5,2.75,2930,1.0
4099100260,"September 03, 2014",589000.0,3,2.5,2940,1.0
7977200055,"February 13, 2015",550000.0,3,1.0,1010,1.0
2771600550,"November 12, 2014",950000.0,4,3.5,4030,3.0
5456000135,"August 22, 2014",677500.0,3,1.75,2020,1.0
629811360,"December 05, 2014",690000.0,4,2.5,2740,2.0
8566100160,"October 22, 2014",840000.0,5,1.75,2500,1.0
2819100140,"April 27, 2015",675000.0,3,1.5,1460,1.0
7298020140,"October 21, 2014",515000.0,3,2.75,3290,2.0
1938000140,"April 28, 2015",810000.0,4,2.0,2920,1.0
2491200955,"December 29, 2014",530000.0,5,2.0,3020,1.5
2391600335,"February 03, 2015",804000.0,4,2.5,2620,2.0
2425039017,"September 04, 2014",808250.0,3,2.0,1750,1.0
3888100117,"November 10, 2014",510000.0,5,1.5,1550,1.0
6840701160,"October 29, 2014",680000.0,5,2.0,2140,1.5
6134500070,"July 09, 2014",560000.0,3,2.5,1960,2.0
2028701000,"May 29, 2014",635200.0,4,1.75,1640,1.0
3180100023,"January 30, 2015",544000.0,3,2.5,1760,3.5
7010700860,"December 26, 2014",575000.0,4,1.5,1430,1.5
7284900030,"May 22, 2014",850000.0,4,3.25,3090,2.0
8722101370,"April 13, 2015",625000.0,4,1.75,2180,1.5
2716600273,"May 28, 2014",820000.0,3,2.5,2510,2.0
2568200070,"July 16, 2014",835000.0,4,2.5,3650,2.0
1546600565,"October 02, 2014",705000.0,6,2.75,2830,1.0
9187200045,"May 04, 2015",625000.0,4,1.5,2120,2.0
8078450340,"February 11, 2015",550000.0,4,2.5,2090,2.0
9297301535,"May 29, 2014",540000.0,3,1.5,2600,1.0
6431000196,"June 04, 2014",519000.0,2,1.0,830,1.0
1972201550,"July 16, 2014",565000.0,4,1.0,1540,1.5
7871500685,"July 08, 2014",0.0,2,2.0,1170,1.5
7214820200,"November 07, 2014",614000.0,4,2.25,2880,1.0
6072300800,"May 05, 2015",595000.0,4,1.75,2510,1.0
461004730,"April 06, 2015",717000.0,3,1.0,1150,1.0
2397100560,"November 21, 2014",800000.0,3,1.75,1510,1.0
5569700075,"May 28, 2014",968000.0,6,2.75,3610,1.0
3299610260,"April 21, 2015",948000.0,3,2.5,3510,2.0
4441300075,"September 24, 2014",900000.0,3,2.5,2260,2.0
3629971290,"July 30, 2014",615000.0,4,2.5,2120,2.0
8078350520,"September 16, 2014",550000.0,3,2.5,2080,2.0
1687910200,"October 07, 2014",629000.0,4,2.25,1900,1.0
4206901550,"June 02, 2014",550000.0,3,2.5,1840,1.0
2195700270,"June 27, 2014",665000.0,3,2.5,2610,2.0
2824059128,"October 09, 2014",510000.0,3,2.0,1990,1.0
7635801370,"September 04, 2014",530000.0,3,2.0,3080,1.0
2600400030,"July 24, 2014",790000.0,4,2.75,2640,2.0
3860900111,"December 02, 2014",695000.0,5,1.75,1790,2.0
3526039074,"June 25, 2014",650000.0,4,2.75,1910,1.0
4083304355,"March 18, 2015",675000.0,4,1.75,1530,1.5
1326059185,"March 20, 2015",752875.0,4,2.5,2800,
3303990030,"October 27, 2014",840000.0,4,2.75,3040,2.0
2926069083,"May 07, 2014",900000.0,5,3.75,4130,2.0
4174600262,"April 08, 2015",500000.0,2,1.5,2070,2.0
9477940390,"January 09, 2015",510000.0,4,2.5,3180,2.0
5649300160,"December 09, 2014",597500.0,3,1.75,2030,1.0
6899990200,"July 02, 2014",720000.0,4,3.0,3550,1.5
5708500270,"May 16, 2014",523000.0,3,1.5,1260,1.5
220069083,"May 09, 2014",705000.0,2,2.5,2200,1.0
5104531290,"November 24, 2014",589450.0,4,2.5,3190,2.0
3176600105,"August 13, 2014",750000.0,3,2.25,2250,2.0
4078300024,"July 25, 2014",590000.0,4,2.75,2160,1.0
6071400710,"April 29, 2015",648000.0,3,1.75,1610,1.0
6071000310,"January 28, 2015",622000.0,4,1.75,3020,1.0
369000045,"October 10, 2014",617000.0,3,2.5,1880,2.0
7154200070,"November 24, 2014",995000.0,5,3.25,3970,2.0
1254200045,"April 22, 2015",635000.0,5,2.75,2620,1.5
9528104109,"October 27, 2014",530000.0,3,2.5,1365,3.0
3582900310,"March 04, 2015",700000.0,3,1.75,1990,2.0
1525059074,"July 23, 2014",850000.0,4,1.0,2500,1.5
1994200260,"August 19, 2014",869900.0,6,4.5,2750,2.0
3574900030,"March 27, 2015",585000.0,4,2.5,2200,2.0
952007055,"October 21, 2014",500000.0,3,1.0,1070,1.0
59000445,"September 23, 2014",590000.0,4,2.75,2240,2.0
7510700030,"May 15, 2014",695000.0,3,2.5,4560,2.0
8682281600,"July 08, 2014",592350.0,2,2.0,1570,1.0
8562740520,"August 06, 2014",855000.0,5,3.25,3420,2.0
3982700125,"December 30, 2014",771000.0,4,2.5,2420,2.0
7905200310,"July 29, 2014",545000.0,4,1.75,1910,1.0
7577700136,"February 26, 2015",615000.0,3,1.75,1780,1.0
2629600016,"April 10, 2015",625500.0,2,1.0,2160,1.0
7740100260,"August 25, 2014",900000.0,3,2.5,2850,1.0
9560500105,"April 24, 2015",957000.0,4,2.25,2860,1.0
5710500060,"March 19, 2015",688888.0,3,3.25,2580,1.5
4039300140,"June 25, 2014",530000.0,5,2.25,2140,1.0
3629920990,"June 23, 2014",905000.0,4,3.25,3440,2.0
3447000030,"April 01, 2015",510000.0,3,2.0,1410,1.0
4442800162,"April 14, 2015",527700.0,2,2.25,1330,3.0
1698900075,"April 15, 2015",740000.0,4,2.75,2890,1.5
9432750070,"August 08, 2014",512000.0,4,2.5,2550,2.0
9550200370,"May 20, 2014",700000.0,4,1.0,1680,1.5
475001000,"April 06, 2015",670000.0,3,1.75,1730,1.0
9165100260,"May 13, 2014",717000.0,3,1.5,1310,1.0
5499200060,"April 03, 2015",635000.0,4,3.0,2100,2.0
6743700060,"July 14, 2014",585000.0,4,1.75,3140,1.0
2623039082,"February 18, 2015",770000.0,3,3.5,2050,2.0
4376700030,"June 04, 2014",746000.0,3,2.25,2370,1.0
2193330030,"November 18, 2014",688100.0,4,2.5,2370,2.0
4083300070,"May 12, 2014",870300.0,4,2.5,2350,1.5
9250900111,"March 12, 2015",500000.0,3,2.5,2270,2.0
1150000400,"July 21, 2014",700000.0,4,2.5,2440,2.0
9834200030,"April 14, 2015",530000.0,3,1.5,1240,1.5
2927600435,"April 02, 2015",573500.0,3,1.0,2200,1.0
1498303905,"April 02, 2015",615000.0,4,1.5,1980,1.5
7491010060,"October 22, 2014",730000.0,4,3.5,3370,2.0
1088810160,"December 24, 2014",650000.0,5,3.5,3990,2.0
2806000560,"July 22, 2014",690000.0,4,3.25,3730,2.0
2806300070,"May 21, 2014",975000.0,5,4.0,4850,2.0
2464400435,"April 20, 2015",567000.0,3,1.75,1630,1.5
7305300695,"May 02, 2014",625000.0,4,2.5,2820,2.0
2998300060,"August 06, 2014",672500.0,2,1.75,1860,1.0
8944600060,"April 20, 2015",541900.0,3,2.5,1880,2.0
8860310240,"December 17, 2014",505000.0,3,1.75,2300,1.0
2652500070,"May 08, 2014",636000.0,2,1.75,1230,1.5
3622069114,"September 09, 2014",655000.0,4,3.5,3420,2.0
2776600002,"April 22, 2015",520000.0,2,1.0,1120,1.0
5151800045,"August 22, 2014",810000.0,5,2.75,3847,1.0
7504020960,"January 07, 2015",879900.0,4,2.75,3580,1.0
4067600160,"April 02, 2015",902500.0,3,3.5,3240,2.0
9828700685,"May 13, 2015",900000.0,3,1.75,1540,1.5
6822100310,"November 03, 2014",685000.0,4,2.0,2340,1.0
3999200310,"September 17, 2014",674000.0,4,2.5,2810,1.0
1931300955,"November 26, 2014",525000.0,1,1.0,830,1.0
2591720160,"May 01, 2015",674950.0,3,2.75,3510,2.0
8123710070,"December 05, 2014",559500.0,3,2.25,2150,2.0
7852170370,"May 16, 2014",522500.0,3,2.5,2370,2.0
6021501420,"August 25, 2014",571000.0,4,1.0,1350,1.5
723069128,"May 14, 2014",543000.0,2,2.0,2370,1.5
8691300260,"April 13, 2015",875909.0,4,2.5,3610,2.0
3761700251,"May 28, 2014",600000.0,4,2.0,2510,1.0
625100181,"May 08, 2014",535000.0,4,2.5,2280,2.0
7202261260,"November 17, 2014",571000.0,3,2.5,2510,2.0
8128600060,"June 24, 2014",600000.0,4,3.25,4690,2.0
4206901200,"August 25, 2014",785000.0,4,1.5,2220,1.5
11500240,"April 28, 2015",872750.0,3,2.5,2870,2.0
6383500295,"August 15, 2014",900000.0,4,2.75,3950,1.0
7701950060,"July 29, 2014",940000.0,4,2.5,3160,1.0
205000310,"June 24, 2014",850000.0,4,3.5,3920,2.0
3905080310,"August 06, 2014",509950.0,3,2.5,1880,2.0
3127200036,"July 28, 2014",590000.0,3,2.5,1990,2.0
2896310160,"August 22, 2014",625000.0,4,2.5,3190,
3589500260,"November 11, 2014",550000.0,4,2.0,2100,1.0
9445300045,"June 09, 2014",831000.0,4,2.5,2030,1.5
8651610240,"November 19, 2014",839900.0,4,2.5,3420,2.0
1237500105,"November 13, 2014",760000.0,4,2.5,2850,2.0
9151600106,"May 12, 2015",750000.0,4,1.5,2030,1.5
4353700200,"December 03, 2014",501000.0,2,1.75,1810,1.0
7228501805,"September 24, 2014",739000.0,6,4.5,4000,2.0
9541800075,"September 08, 2014",685650.0,3,1.75,1490,1.0
7613700270,"September 16, 2014",980000.0,4,1.75,2120,1.5
1066100260,"June 20, 2014",681500.0,5,2.75,3260,1.0
7205850030,"May 09, 2014",566000.0,3,2.25,1660,1.0
1330910370,"October 20, 2014",897500.0,4,3.0,4370,2.0
11520370,"December 29, 2014",738000.0,3,2.5,2620,2.0
7732500700,"November 26, 2014",832500.0,4,2.5,3450,2.0
7851990240,"July 17, 2014",771150.0,4,3.5,3950,2.0
1965200075,"March 16, 2015",845000.0,3,1.75,1600,2.0
9526600260,"July 29, 2014",750000.0,4,2.5,3080,2.5
224069129,"February 25, 2015",500000.0,3,1.0,1440,1.0
5608000860,"September 26, 2014",920000.0,4,2.5,3470,2.0
424069271,"October 24, 2014",936000.0,7,3.75,5100,2.0
9530101535,"March 27, 2015",680000.0,3,1.75,1870,1.0
6822100030,"May 28, 2014",589000.0,3,1.0,1110,1.5
1090000036,"December 23, 2014",756450.0,4,2.0,3210,1.5
6619910260,"April 07, 2015",536650.0,3,1.75,2090,1.0
342000036,"July 02, 2014",540000.0,3,2.25,1320,2.0
2028700575,"November 13, 2014",550000.0,3,2.0,1390,1.5
9441300030,"April 10, 2015",615000.0,3,1.75,2620,1.0
6641020160,"May 06, 2014",513000.0,4,2.5,2000,2.0
2998300075,"January 27, 2015",857500.0,4,2.75,2960,2.0
7784400070,"July 22, 2014",585000.0,3,1.75,1740,1.0
9523102447,"November 17, 2014",688500.0,3,1.75,1760,1.5
7234601525,"May 19, 2014",700000.0,3,1.75,2010,1.0
6071300160,"August 22, 2014",585000.0,5,2.0,2560,1.0
8563050350,"March 06, 2015",655000.0,4,2.25,2420,1.0
3374300030,"May 05, 2015",500000.0,4,2.5,1770,1.5
952000640,"October 27, 2014",715000.0,3,1.5,1670,2.0
200500700,"June 12, 2014",531000.0,3,2.5,2120,2.0
11200400,"September 23, 2014",617000.0,3,2.5,1910,2.0
1036400200,"February 13, 2015",661000.0,4,1.75,1670,1.0
1036400200,"April 29, 2015",697000.0,4,1.75,1670,1.0
6884800262,"September 20, 2014",0.0,4,2.0,1970,1.0
1861400116,"January 16, 2015",605000.0,3,3.25,2200,2.0
7129302685,"September 11, 2014",699000.0,3,2.0,2010,2.0
4046600070,"June 19, 2014",805000.0,3,3.0,3910,2.0
2193310320,"March 06, 2015",595000.0,4,2.5,2330,1.0
4178900070,"March 25, 2015",725000.0,4,2.5,3270,2.0
5288200260,"September 03, 2014",597000.0,2,1.75,2470,1.0
1428001160,"April 20, 2015",550000.0,3,1.75,1890,1.0
7504400400,"October 29, 2014",630000.0,4,2.5,3220,2.0
2423069084,"March 03, 2015",590000.0,4,2.75,2400,2.0
8682281480,"July 25, 2014",592500.0,2,2.0,1870,1.0
1137610140,"June 10, 2014",505000.0,3,2.5,2340,2.0
324000370,"July 21, 2014",502000.0,3,1.0,1710,1.0
6070500055,"May 06, 2014",599000.0,4,2.25,2260,2.0
4154303655,"December 11, 2014",585000.0,2,1.75,1830,1.0
259000240,"June 17, 2014",506000.0,3,1.75,2180,1.0
2141330700,"May 22, 2014",555000.0,4,2.25,2350,1.0
3022079094,"October 06, 2014",675000.0,4,2.5,3320,2.0
2436200320,"April 21, 2015",577000.0,2,1.0,1090,1.5
3188100105,"November 07, 2014",650000.0,4,2.5,2110,1.0
2767604170,"April 06, 2015",975000.0,3,3.0,1850,1.5
1211000070,"September 21, 2014",575000.0,5,2.5,2760,1.5
8920100041,"April 28, 2015",815000.0,4,1.75,2970,1.0
126059225,"August 06, 2014",525000.0,3,1.75,2300,1.0
5505700030,"May 28, 2014",590000.0,3,2.0,1650,2.0
3260590070,"August 01, 2014",744000.0,4,2.5,3140,2.0
5700001895,"March 02, 2015",895000.0,4,1.5,3390,2.0
5457801925,"April 11, 2015",885000.0,4,3.75,2400,1.0
976000879,"April 24, 2015",700000.0,4,2.0,1930,1.0
7923100400,"January 30, 2015",667000.0,5,2.25,2560,1.0
2225069062,"April 15, 2015",552775.0,3,2.5,1900,2.0
2547200160,"February 12, 2015",601500.0,3,1.75,1460,1.0
124069032,"May 05, 2014",600000.0,3,1.75,1670,1.0
1498303855,"February 24, 2015",718000.0,4,2.75,2930,1.0
250000320,"September 29, 2014",626000.0,4,1.75,1350,1.0
7010700550,"November 14, 2014",595000.0,3,2.5,2030,2.0
5506500070,"December 11, 2014",676000.0,3,2.25,2680,1.0
7922800160,"May 09, 2014",511555.0,3,2.0,1400,1.0
6610000320,"September 10, 2014",710500.0,3,1.75,2040,1.5
226039270,"December 01, 2014",615000.0,3,1.75,2220,1.0
8078430030,"July 16, 2014",560000.0,3,2.5,1960,1.0
9523100550,"October 03, 2014",857500.0,3,1.5,2040,2.0
8961970510,"May 06, 2014",685000.0,4,2.5,3030,2.0
7732410390,"June 05, 2014",749000.0,3,2.5,2670,2.0
1370804461,"March 10, 2015",565000.0,3,1.75,1130,1.0
3935900030,"July 30, 2014",775000.0,5,2.0,3540,2.0
8605900060,"June 03, 2014",545000.0,3,1.75,1810,1.5
3964400160,"November 18, 2014",540000.0,3,1.75,1680,1.5
1455600045,"September 15, 2014",687500.0,3,1.75,2450,1.0
3299610240,"April 29, 2015",870000.0,4,2.5,3240,
4154303215,"August 28, 2014",902000.0,3,2.75,3240,1.0
9164100105,"March 10, 2015",570000.0,3,1.0,1700,1.5
259900320,"July 17, 2014",615000.0,3,2.5,1910,2.0
7852130550,"September 16, 2014",530000.0,4,2.5,3020,2.0
6708200320,"September 29, 2014",599000.0,4,4.75,3700,1.0
1473060030,"July 09, 2014",525000.0,4,2.5,3670,2.0
617000030,"December 23, 2014",887500.0,3,3.0,4230,2.0
9465910030,"May 15, 2014",525000.0,3,2.5,2700,2.0
629810560,"December 17, 2014",820000.0,4,2.5,3720,2.0
3575200030,"July 29, 2014",549000.0,4,2.25,2420,1.0
7852011040,"May 21, 2014",589000.0,4,2.5,2910,2.0
5418200340,"October 13, 2014",650000.0,4,2.5,2580,1.0
2767601805,"February 13, 2015",600000.0,2,1.0,1370,1.5
1546600125,"July 03, 2014",640000.0,3,2.25,1980,1.0
7560000070,"June 10, 2014",710000.0,3,3.5,2440,2.0
9238430140,"July 25, 2014",595000.0,3,3.25,3130,1.0
8031700186,"July 26, 2014",710000.0,4,1.75,2700,1.0
7625702505,"March 06, 2015",605000.0,4,2.75,1670,1.0
7511000140,"August 08, 2014",994000.0,4,2.5,3470,2.0
7853240310,"March 18, 2015",655000.0,4,2.5,3500,2.0
4221250320,"October 17, 2014",570000.0,4,2.5,2280,2.0
290000075,"February 25, 2015",550000.0,3,1.0,1260,1.0
1842100160,"July 31, 2014",513000.0,5,2.0,2270,1.0
644000102,"April 13, 2015",650000.0,3,1.0,1520,1.0
2313900810,"April 02, 2015",610000.0,4,2.0,2220,1.5
1623300055,"March 23, 2015",823000.0,5,1.75,2640,1.5
2193300390,"September 23, 2014",624000.0,4,3.25,2810,1.0
727500030,"July 15, 2014",815000.0,3,1.5,1370,1.0
1257201375,"December 02, 2014",550000.0,3,2.0,1650,2.0
3224500240,"June 17, 2014",950000.0,3,2.75,2750,1.0
4139460390,"June 20, 2014",995000.0,4,4.5,3850,2.0
4457300135,"November 05, 2014",741000.0,4,2.75,2070,1.0
8682292090,"July 09, 2014",737000.0,2,2.25,2290,1.0
7278700069,"May 21, 2014",668750.0,4,2.5,2340,1.0
5710610800,"July 02, 2014",575000.0,3,1.75,2680,1.0
7751800070,"August 04, 2014",583000.0,3,1.5,1800,1.0
9523102420,"September 22, 2014",535000.0,1,1.0,920,1.0
7519001275,"March 01, 2015",624000.0,3,1.75,1510,1.0
1924059248,"June 02, 2014",870000.0,4,3.0,4500,2.0
2254501342,"May 05, 2015",518000.0,2,1.5,1140,2.0
2386000070,"October 29, 2014",795127.0,4,3.25,4360,1.0
6795100563,"July 01, 2014",595000.0,4,2.5,1820,2.0
8001470560,"November 17, 2014",925900.0,4,3.75,3980,2.0
686800070,"June 10, 2014",895000.0,5,2.5,2550,1.0
5430300171,"January 29, 2015",615500.0,3,1.5,1810,1.0
3754500566,"November 20, 2014",749950.0,4,2.5,2370,2.0
2768000295,"April 17, 2015",625000.0,3,1.75,2100,1.5
4036400030,"March 05, 2015",675000.0,4,2.5,1770,1.0
9551200270,"August 25, 2014",1000000.0,5,3.0,3350,2.0
3226059128,"June 18, 2014",850000.0,5,3.5,3450,1.0
4172100240,"September 02, 2014",643002.0,3,2.5,1770,1.5
587550340,"May 02, 2014",604000.0,3,2.5,3240,2.0
9138100350,"February 18, 2015",685000.0,4,2.0,2290,1.5
5315100393,"December 11, 2014",670000.0,3,1.0,1600,1.0
5244800695,"June 16, 2014",524000.0,2,1.0,1120,1.5
6746701090,"June 19, 2014",680000.0,6,2.0,1670,1.0
2421059017,"May 23, 2014",549900.0,4,3.0,2830,2.0
9482700075,"January 12, 2015",800000.0,4,3.5,2370,2.0
5135000160,"June 12, 2014",670000.0,3,2.5,2050,1.0
2652500126,"February 17, 2015",570500.0,2,1.0,1380,2.0
2923500550,"June 25, 2014",599990.0,3,2.25,2680,1.0
1226069045,"August 27, 2014",979500.0,4,3.75,4133,2.0
224069105,"April 10, 2015",650100.0,2,1.0,1750,1.0
7922710520,"May 07, 2015",615000.0,4,2.25,1780,2.0
824059293,"October 28, 2014",943500.0,3,2.25,2370,2.0
3959400335,"April 23, 2015",560000.0,3,2.0,1640,1.0
6072760390,"April 07, 2015",547500.0,4,2.5,2610,1.0
6446200060,"April 01, 2015",660000.0,3,2.5,2590,1.0
2273600260,"April 03, 2015",628000.0,3,2.25,1720,1.0
191100810,"August 11, 2014",870000.0,5,2.25,2910,2.0
9221400335,"October 01, 2014",570000.0,4,1.75,2340,1.0
6087100070,"May 23, 2014",661254.0,4,4.0,2290,1.5
3052700695,"May 07, 2014",575000.0,4,2.0,1650,1.0
5423040140,"April 02, 2015",680000.0,3,2.25,2300,2.0
8010100135,"October 30, 2014",580000.0,3,1.5,1800,1.0
9808700370,"June 23, 2014",899000.0,3,1.0,1480,2.0
7680400140,"June 26, 2014",710000.0,3,3.25,3740,2.5
2826049070,"February 25, 2015",595000.0,3,2.5,2250,2.0
4019301160,"June 27, 2014",755000.0,5,2.5,3260,1.5
9465910310,"September 19, 2014",550000.0,4,2.5,2810,2.0
9468200163,"July 09, 2014",680000.0,3,2.0,1780,1.0
305000310,"April 21, 2015",630000.0,4,2.5,2540,2.0
2624049035,"June 17, 2014",560000.0,3,2.0,2340,1.0
3024059078,"June 05, 2014",610000.0,4,1.75,1830,2.0
3182100105,"December 09, 2014",592500.0,3,2.0,1170,1.0
6705850140,"October 09, 2014",750000.0,4,2.75,3170,2.0
3905100310,"June 25, 2014",544000.0,4,2.5,2030,2.0
4017050260,"June 06, 2014",539500.0,3,2.5,3080,2.0
6743700030,"April 01, 2015",540000.0,4,2.0,2190,2.0
6696800030,"September 23, 2014",650000.0,4,2.5,2290,
2025079045,"June 23, 2014",649000.0,2,1.75,2260,2.0
8082400136,"June 26, 2014",815000.0,4,2.75,2620,1.0
6352600350,"December 09, 2014",795000.0,2,2.5,2830,2.0
9414610070,"January 30, 2015",502775.0,3,1.75,1700,1.0
3591000030,"August 23, 2014",728000.0,4,2.5,2650,2.0
2386000240,"September 29, 2014",850000.0,5,3.5,3870,2.0
4254000060,"October 02, 2014",525000.0,4,2.75,2530,2.0
5490210510,"September 22, 2014",500000.0,3,1.75,1530,1.0
8651520160,"July 07, 2014",645000.0,4,2.5,2690,2.0
3226059083,"June 26, 2014",800000.0,3,1.75,2080,1.0
1180007375,"May 12, 2015",0.0,5,3.5,4010,2.0
1150900060,"October 30, 2014",770000.0,4,2.5,3560,2.0
9528102110,"September 17, 2014",517000.0,3,2.25,1640,1.5
2568300210,"June 28, 2014",585000.0,5,2.5,2670,1.5
3131201320,"August 22, 2014",733000.0,4,1.75,1930,1.5
125039025,"June 11, 2014",530000.0,3,1.75,1550,1.0
9276202160,"November 26, 2014",660000.0,3,2.0,2080,1.0
1088810040,"March 20, 2015",627250.0,4,2.5,2830,2.0
4083801395,"July 24, 2014",780000.0,3,2.75,1970,2.5
9274201006,"May 07, 2014",705000.0,4,2.5,2650,1.5
5249801411,"October 10, 2014",725000.0,5,3.75,3360,2.0
5315100476,"October 10, 2014",760250.0,5,2.75,2540,1.0
8682260610,"April 30, 2015",572000.0,2,2.0,1870,1.0
5700004525,"June 24, 2014",970000.0,3,2.25,3060,1.5
7399800150,"June 06, 2014",535500.0,3,1.5,1730,2.0
1454600256,"October 13, 2014",710000.0,5,2.5,2570,1.0
629000730,"May 28, 2014",745000.0,3,1.75,1490,1.0
1794501415,"May 28, 2014",840500.0,3,2.0,2520,1.5
9297301065,"October 29, 2014",625000.0,3,1.0,1800,1.0
8860310120,"April 22, 2015",740000.0,4,2.0,2800,1.0
9547200790,"September 17, 2014",518000.0,3,1.75,1830,1.5
9136103026,"March 05, 2015",539000.0,3,1.75,1380,1.0
5710600620,"April 29, 2015",575000.0,3,2.75,1990,1.0
6003001999,"February 09, 2015",530000.0,2,1.75,1170,2.0
3885805300,"April 29, 2015",595000.0,3,1.0,1300,1.0
6819100330,"February 20, 2015",550000.0,3,1.0,1110,1.0
1338600175,"May 07, 2014",940000.0,4,2.25,1890,1.0
871000515,"December 05, 2014",567500.0,2,1.5,1350,1.0
6446200175,"September 16, 2014",735000.0,3,2.5,3020,1.0
2652500210,"August 25, 2014",608000.0,2,1.0,1390,1.0
9202650210,"May 07, 2014",618080.0,3,2.5,2030,2.0
952005000,"August 15, 2014",545000.0,3,1.75,1700,1.5
1562000120,"May 12, 2014",660000.0,4,2.5,2550,1.0
9290850760,"October 28, 2014",845000.0,4,2.5,2880,1.0
1139000035,"March 05, 2015",759950.0,4,3.5,2100,2.0
6681500150,"April 23, 2015",990000.0,4,2.5,2540,2.0
2330000035,"August 20, 2014",710000.0,3,1.75,1650,1.0
3343300065,"September 02, 2014",515000.0,4,2.5,2280,1.0
375000230,"June 26, 2014",638000.0,3,2.0,1660,1.0
6134500220,"July 28, 2014",583800.0,3,2.5,2480,2.0
6979900360,"July 09, 2014",635000.0,4,2.5,3080,2.0
6072100790,"April 08, 2015",648000.0,5,2.25,2410,2.0
4113800410,"June 03, 2014",640000.0,3,2.5,2370,2.0
4139450760,"December 15, 2014",932808.0,5,4.5,4690,2.0
8682220150,"June 06, 2014",835000.0,2,2.0,2280,1.0
2459900040,"July 17, 2014",587000.0,5,3.5,3610,2.0
6819100150,"July 21, 2014",677915.0,3,2.0,1740,1.0
430000035,"July 05, 2014",671000.0,4,3.0,3130,1.5
7853301520,"September 03, 2014",695000.0,5,3.25,3940,2.0
8956000120,"June 14, 2014",735000.0,4,2.75,2450,2.0
2862100366,"October 15, 2014",730000.0,7,2.75,3110,1.5
7853310450,"June 06, 2014",589500.0,4,2.5,2630,2.0
7202430150,"July 09, 2014",740000.0,4,2.5,3360,2.0
976000790,"October 20, 2014",670000.0,3,2.5,1800,2.0
6617500085,"April 22, 2015",500000.0,4,2.5,2900,1.0
7135521530,"October 28, 2014",669888.0,4,2.75,2550,2.0
6751300065,"May 06, 2014",518000.0,3,1.5,1430,1.0
1330900230,"April 16, 2015",630000.0,4,2.5,2330,2.0
293620180,"March 31, 2015",900000.0,4,2.5,3510,2.0
8854100220,"December 05, 2014",585000.0,3,3.25,3050,2.0
5249804655,"October 17, 2014",800000.0,4,2.25,2010,1.0
4038400040,"November 24, 2014",520000.0,3,2.0,1670,1.0
7215730730,"January 28, 2015",515000.0,4,2.5,1800,2.0
3126049107,"May 03, 2015",577500.0,2,1.0,1640,1.0
924069106,"March 13, 2015",890000.0,4,2.0,1480,1.5
1424200035,"May 23, 2014",945000.0,4,2.0,2840,1.0
1604590230,"April 24, 2015",800000.0,4,2.5,2900,2.0
2856101540,"December 11, 2014",676000.0,3,2.5,2240,2.0
7202260330,"May 09, 2014",583000.0,4,2.5,2660,2.0
2156500220,"September 23, 2014",555000.0,4,2.75,2170,1.0
3586501135,"June 06, 2014",680000.0,3,2.25,2270,1.0
8819900220,"February 05, 2015",686500.0,2,1.75,1390,1.5
1954420230,"March 10, 2015",562500.0,3,2.5,2030,1.0
7856620910,"April 14, 2015",627500.0,4,2.5,2540,1.0
925069123,"March 18, 2015",590000.0,3,1.0,1610,1.0
5113400264,"November 19, 2014",705000.0,4,2.0,1820,2.0
